enqueue_latency_ns,dequeue_latency_ns
289.981,1049.93
159.99,639.958
599.961,2179.86
519.966,1179.92
359.977,1119.93
409.973,769.95
339.978,769.95
659.957,919.94
609.96,949.938
299.98,729.953
509.967,969.937
319.979,1169.92
369.976,929.94
399.974,969.937
409.973,959.938
319.979,959.938
269.982,2019.87
399.974,599.961
169.989,539.965
339.978,629.959
429.972,1629.89
509.967,999.935
669.956,759.951
1229.92,1539.9
149.99,1219.92
409.973,589.962
619.96,1499.9
639.958,969.937
179.988,589.962
719.953,1039.93
319.979,969.937
349.977,849.945
479.969,1649.89
509.967,769.95
319.979,759.951
389.975,939.939
589.962,2039.87
419.973,1509.9
429.972,1229.92
419.973,849.945
499.967,1179.92
419.973,769.95
399.974,1089.93
319.979,509.967
399.974,749.951
159.99,1709.89
49.9967,529.966
409.973,749.951
439.971,689.955
49.9967,1219.92
519.966,1069.93
349.977,469.969
339.978,1839.88
489.968,1469.9
329.979,1229.92
949.938,969.937
509.967,1589.9
509.967,679.956
239.984,1019.93
409.973,969.937
319.979,619.96
729.953,1889.88
749.951,1049.93
439.971,1019.93
379.975,1249.92
279.982,879.943
439.971,709.954
499.967,1399.91
399.974,589.962
309.98,899.941
49.9967,1329.91
339.978,569.963
319.979,789.949
229.985,719.953
369.976,1399.91
49.9967,1329.91
409.973,1609.9
549.964,999.935
169.989,869.943
459.97,1349.91
499.967,1229.92
499.967,659.957
369.976,1219.92
289.981,699.954
419.973,819.947
409.973,1399.91
309.98,1399.91
1279.92,769.95
439.971,649.958
389.975,1189.92
399.974,1679.89
299.98,999.935
419.973,1059.93
469.969,909.941
289.981,799.948
369.976,1329.91
379.975,1179.92
409.973,939.939
509.967,1359.91
319.979,1149.93
409.973,1109.93
539.965,1039.93
509.967,709.954
319.979,1049.93
389.975,649.958
309.98,789.949
329.979,1639.89
319.979,689.955
419.973,639.958
399.974,1189.92
459.97,949.938
379.975,579.962
709.954,1839.88
479.969,889.942
399.974,559.964
409.973,959.938
319.979,709.954
399.974,1779.88
459.97,1039.93
1599.9,999.935
609.96,609.96
379.975,1319.91
329.979,1219.92
509.967,1299.92
319.979,559.964
539.965,679.956
389.975,679.956
439.971,1299.92
509.967,1399.91
509.967,1159.92
359.977,1129.93
319.979,789.949
389.975,909.941
429.972,1119.93
729.953,589.962
469.969,1049.93
319.979,559.964
309.98,1769.88
49.9967,1359.91
489.968,1129.93
729.953,719.953
389.975,739.952
319.979,789.949
429.972,1149.93
329.979,619.96
579.962,919.94
529.966,1609.9
339.978,1059.93
339.978,699.954
409.973,679.956
399.974,819.947
1339.91,769.95
429.972,989.936
319.979,909.941
369.976,809.947
319.979,819.947
319.979,1139.93
399.974,869.943
299.98,479.969
369.976,1369.91
639.958,1589.9
519.966,1749.89
379.975,1289.92
309.98,1239.92
299.98,659.957
509.967,1609.9
759.951,659.957
479.969,1519.9
319.979,759.951
659.957,979.936
419.973,1189.92
609.96,769.95
309.98,1699.89
569.963,599.961
559.964,1739.89
459.97,909.941
409.973,669.956
499.967,549.964
609.96,939.939
379.975,1179.92
559.964,749.951
409.973,699.954
399.974,879.943
1399.91,1689.89
689.955,649.958
419.973,1179.92
389.975,1289.92
659.957,579.962
49.9967,1189.92
559.964,759.951
479.969,1239.92
439.971,2009.87
269.982,889.942
299.98,1899.88
309.98,559.964
529.966,1079.93
319.979,1029.93
539.965,1239.92
709.954,729.953
159.99,1279.92
399.974,1039.93
299.98,1059.93
449.971,1589.9
389.975,969.937
329.979,1519.9
329.979,1069.93
39.9974,639.958
279.982,659.957
159.99,859.944
159.99,499.967
469.969,1199.92
249.984,719.953
559.964,729.953
419.973,459.97
339.978,1679.89
1339.91,979.936
509.967,1999.87
449.971,829.946
319.979,799.948
239.984,939.939
609.96,1209.92
479.969,909.941
419.973,1199.92
499.967,719.953
429.972,859.944
399.974,1039.93
529.966,689.955
529.966,719.953
519.966,639.958
409.973,849.945
479.969,1009.93
429.972,1539.9
419.973,949.938
309.98,699.954
319.979,669.956
319.979,809.947
49.9967,749.951
499.967,819.947
339.978,919.94
669.956,769.95
319.979,769.95
409.973,1089.93
609.96,2119.86
369.976,1279.92
379.975,1019.93
559.964,469.969
599.961,1009.93
1499.9,1519.9
429.972,1249.92
439.971,1009.93
369.976,1359.91
429.972,599.961
319.979,699.954
299.98,1389.91
159.99,1929.87
159.99,1659.89
449.971,1859.88
159.99,639.958
179.988,749.951
39.9974,1379.91
169.989,1299.92
49.9967,649.958
389.975,1299.92
159.99,829.946
309.98,1519.9
479.969,1059.93
319.979,609.96
469.969,1239.92
499.967,879.943
629.959,1469.9
499.967,549.964
339.978,609.96
449.971,1079.93
519.966,969.937
429.972,969.937
429.972,789.949
389.975,929.94
389.975,649.958
499.967,949.938
1429.91,899.941
459.97,719.953
319.979,989.936
579.962,689.955
329.979,1179.92
489.968,739.952
359.977,949.938
409.973,1139.93
319.979,1159.92
289.981,989.936
459.97,769.95
319.979,1289.92
409.973,1389.91
399.974,899.941
539.965,959.938
409.973,679.956
489.968,1569.9
389.975,509.967
319.979,1269.92
369.976,989.936
319.979,1949.87
319.979,679.956
299.98,709.954
289.981,459.97
399.974,969.937
39.9974,819.947
179.988,1309.91
519.966,1019.93
379.975,649.958
549.964,859.944
159.99,969.937
269.982,1129.93
929.94,1339.91
339.978,1339.91
309.98,749.951
379.975,1859.88
339.978,1789.88
399.974,939.939
529.966,1309.91
609.96,679.956
399.974,819.947
319.979,869.943
319.979,809.947
329.979,1189.92
469.969,779.949
369.976,1079.93
399.974,1729.89
329.979,1289.92
399.974,899.941
319.979,1189.92
509.967,739.952
219.986,1379.91
439.971,929.94
449.971,1079.93
319.979,1429.91
399.974,1249.92
489.968,709.954
429.972,659.957
519.966,859.944
319.979,809.947
319.979,859.944
549.964,849.945
419.973,619.96
419.973,1589.9
1469.9,1629.89
429.972,859.944
639.958,1539.9
509.967,1059.93
469.969,899.941
319.979,6139.6
359.977,779.949
369.976,699.954
319.979,1219.92
399.974,1039.93
409.973,999.935
329.979,1629.89
469.969,869.943
489.968,1159.92
329.979,989.936
319.979,1419.91
499.967,979.936
339.978,1359.91
319.979,1599.9
299.98,1279.92
319.979,1239.92
549.964,909.941
419.973,1559.9
449.971,1009.93
309.98,549.964
289.981,519.966
359.977,669.956
389.975,529.966
329.979,1459.91
509.967,839.945
399.974,859.944
479.969,999.935
1229.92,709.954
779.949,1099.93
599.961,869.943
399.974,1289.92
319.979,749.951
169.989,1159.92
49.9967,2079.86
319.979,909.941
169.989,819.947
319.979,939.939
289.981,989.936
449.971,1429.91
309.98,849.945
399.974,929.94
419.973,1069.93
169.989,749.951
49.9967,899.941
309.98,919.94
199.987,919.94
329.979,879.943
419.973,1219.92
369.976,1209.92
539.965,809.947
299.98,889.942
419.973,1229.92
509.967,889.942
369.976,1249.92
299.98,1579.9
49.9967,839.945
169.989,1099.93
209.986,1109.93
699.954,1669.89
1129.93,1229.92
339.978,839.945
399.974,1359.91
279.982,1449.91
529.966,1029.93
399.974,1439.91
309.98,749.951
609.96,1829.88
379.975,1319.91
519.966,659.957
749.951,1069.93
459.97,1089.93
319.979,1069.93
459.97,1169.92
519.966,769.95
509.967,579.962
389.975,919.94
399.974,619.96
159.99,1219.92
49.9967,739.952
509.967,1199.92
259.983,829.946
159.99,909.941
379.975,1539.9
339.978,1169.92
329.979,329.979
379.975,889.942
439.971,969.937
739.952,989.936
409.973,629.959
409.973,1219.92
599.961,1299.92
1089.93,1149.93
579.962,869.943
439.971,939.939
489.968,1079.93
579.962,2249.85
409.973,849.945
389.975,1359.91
309.98,1439.91
209.986,1329.91
399.974,969.937
289.981,619.96
279.982,1149.93
289.981,839.945
489.968,1339.91
169.989,609.96
489.968,929.94
299.98,1929.87
319.979,1079.93
39.9974,849.945
269.982,819.947
49.9967,829.946
159.99,1139.93
49.9967,1799.88
819.947,459.97
289.981,1589.9
49.9967,1159.92
399.974,969.937
329.979,859.944
339.978,1219.92
569.963,809.947
479.969,749.951
319.979,1099.93
1199.92,1179.92
409.973,1449.91
709.954,1079.93
479.969,979.936
169.989,509.967
599.961,629.959
319.979,749.951
329.979,1309.91
49.9967,1499.9
309.98,949.938
369.976,739.952
399.974,989.936
479.969,1019.93
429.972,469.969
379.975,889.942
319.979,679.956
349.977,529.966
409.973,899.941
389.975,1179.92
439.971,1389.91
419.973,679.956
399.974,959.938
299.98,729.953
329.979,869.943
639.958,769.95
509.967,819.947
689.955,1499.9
389.975,1599.9
559.964,809.947
549.964,1029.93
289.981,779.949
439.971,649.958
1699.89,789.949
499.967,749.951
429.972,1129.93
319.979,1089.93
359.977,709.954
309.98,1119.93
449.971,519.966
549.964,1069.93
459.97,1139.93
149.99,1429.91
309.98,1229.92
399.974,939.939
409.973,519.966
669.956,899.941
319.979,1029.93
319.979,949.938
519.966,889.942
519.966,819.947
219.986,689.955
399.974,1339.91
289.981,1109.93
319.979,999.935
549.964,1149.93
309.98,2109.86
509.967,739.952
469.969,1039.93
49.9967,799.948
429.972,1289.92
179.988,1389.91
149.99,669.956
309.98,1189.92
399.974,1219.92
1459.91,409.973
489.968,709.954
259.983,859.944
599.961,1599.9
489.968,1379.91
309.98,669.956
609.96,549.964
49.9967,2199.86
529.966,929.94
469.969,629.959
459.97,1259.92
519.966,1379.91
539.965,1449.91
289.981,1099.93
549.964,919.94
399.974,1379.91
399.974,1099.93
339.978,829.946
459.97,1149.93
589.962,1489.9
449.971,1879.88
399.974,849.945
159.99,1199.92
419.973,1509.9
339.978,1379.91
329.979,929.94
319.979,1449.91
489.968,1049.93
199.987,589.962
529.966,1419.91
469.969,1019.93
319.979,1329.91
1099.93,1069.93
729.953,739.952
679.956,1059.93
279.982,729.953
299.98,2079.86
159.99,859.944
399.974,909.941
409.973,609.96
329.979,1409.91
39.9974,1009.93
519.966,879.943
319.979,639.958
559.964,649.958
479.969,749.951
319.979,869.943
189.988,699.954
199.987,509.967
299.98,1259.92
329.979,1009.93
639.958,749.951
319.979,909.941
519.966,1049.93
359.977,1149.93
859.944,1079.93
639.958,1099.93
799.948,1199.92
339.978,1889.88
389.975,879.943
289.981,819.947
399.974,909.941
319.979,1289.92
299.98,719.953
1629.89,1279.92
549.964,929.94
299.98,1569.9
309.98,789.949
369.976,909.941
319.979,1299.92
449.971,1089.93
429.972,1259.92
909.941,1209.92
419.973,1189.92
409.973,469.969
629.959,549.964
479.969,1349.91
619.96,1579.9
39.9974,779.949
399.974,1319.91
419.973,1139.93
829.946,929.94
629.959,789.949
329.979,1059.93
469.969,739.952
369.976,1109.93
319.979,969.937
379.975,709.954
609.96,759.951
159.99,719.953
49.9967,419.973
399.974,1549.9
319.979,639.958
509.967,979.936
399.974,1479.9
319.979,689.955
959.938,629.959
419.973,2069.87
439.971,799.948
499.967,879.943
389.975,639.958
599.961,759.951
369.976,849.945
379.975,509.967
519.966,609.96
549.964,729.953
449.971,879.943
429.972,659.957
469.969,979.936
399.974,669.956
339.978,699.954
319.979,1129.93
319.979,1199.92
309.98,939.939
309.98,1239.92
389.975,909.941
399.974,1259.92
319.979,1129.93
299.98,1229.92
329.979,679.956
429.972,939.939
549.964,799.948
169.989,939.939
319.979,819.947
299.98,999.935
459.97,1459.91
409.973,1129.93
489.968,649.958
1069.93,729.953
439.971,839.945
49.9967,1229.92
509.967,519.966
329.979,669.956
579.962,649.958
379.975,1409.91
409.973,719.953
309.98,929.94
439.971,1529.9
539.965,1569.9
509.967,909.941
429.972,1809.88
319.979,879.943
529.966,879.943
159.99,1339.91
169.989,1669.89
49.9967,1049.93
499.967,759.951
389.975,1239.92
369.976,939.939
399.974,1029.93
409.973,729.953
39.9974,919.94
499.967,1179.92
319.979,1109.93
369.976,619.96
309.98,829.946
279.982,929.94
489.968,499.967
319.979,659.957
379.975,689.955
1469.9,719.953
559.964,809.947
299.98,869.943
489.968,1059.93
159.99,669.956
309.98,1179.92
309.98,969.937
319.979,549.964
379.975,1089.93
459.97,889.942
329.979,1049.93
369.976,649.958
519.966,1629.89
329.979,699.954
389.975,759.951
509.967,1529.9
449.971,1189.92
399.974,549.964
159.99,1449.91
169.989,1019.93
179.988,889.942
319.979,1449.91
389.975,1439.91
329.979,789.949
319.979,1439.91
449.971,519.966
579.962,1199.92
169.989,1089.93
299.98,609.96
699.954,579.962
309.98,809.947
339.978,1029.93
1969.87,1339.91
719.953,669.956
429.972,609.96
319.979,1099.93
409.973,1509.9
579.962,1109.93
509.967,1199.92
49.9967,559.964
39.9974,1249.92
639.958,929.94
579.962,779.949
409.973,1859.88
379.975,2139.86
479.969,1089.93
399.974,919.94
289.981,1489.9
429.972,899.941
309.98,1829.88
459.97,809.947
389.975,909.941
49.9967,769.95
419.973,1059.93
389.975,749.951
49.9967,809.947
459.97,709.954
489.968,1289.92
299.98,939.939
309.98,749.951
179.988,889.942
319.979,859.944
389.975,629.959
169.989,639.958
1499.9,719.953
659.957,689.955
519.966,1049.93
369.976,1579.9
179.988,1419.91
469.969,1339.91
229.985,939.939
169.989,959.938
159.99,789.949
309.98,749.951
439.971,579.962
39.9974,959.938
649.958,1359.91
409.973,1429.91
679.956,639.958
149.99,1429.91
539.965,739.952
539.965,1299.92
519.966,1819.88
149.99,909.941
319.979,1279.92
499.967,1079.93
449.971,1009.93
429.972,1259.92
379.975,1389.91
309.98,679.956
419.973,719.953
319.979,629.959
469.969,769.95
549.964,979.936
319.979,1309.91
479.969,709.954
1049.93,859.944
669.956,1489.9
619.96,1429.91
359.977,1099.93
469.969,1139.93
39.9974,399.974
399.974,899.941
309.98,1209.92
349.977,1359.91
239.984,559.964
389.975,489.968
309.98,1009.93
399.974,969.937
319.979,769.95
259.983,389.975
399.974,1469.9
459.97,849.945
409.973,619.96
609.96,579.962
319.979,1199.92
309.98,909.941
319.979,749.951
309.98,909.941
499.967,1079.93
719.953,1029.93
299.98,639.958
329.979,1179.92
619.96,789.949
699.954,1299.92
399.974,669.956
579.962,779.949
379.975,1109.93
1119.93,839.945
469.969,1239.92
299.98,2229.85
409.973,1569.9
389.975,759.951
389.975,749.951
389.975,739.952
289.981,509.967
429.972,1269.92
399.974,2229.85
179.988,1049.93
199.987,919.94
429.972,599.961
329.979,949.938
149.99,1579.9
299.98,2149.86
219.986,1539.9
469.969,1559.9
589.962,739.952
409.973,1039.93
419.973,649.958
419.973,759.951
399.974,849.945
299.98,1269.92
219.986,819.947
319.979,479.969
49.9967,609.96
449.971,949.938
339.978,889.942
309.98,609.96
509.967,1669.89
599.961,889.942
1189.92,1379.91
509.967,849.945
319.979,1239.92
509.967,859.944
319.979,1159.92
559.964,829.946
449.971,689.955
519.966,539.965
669.956,1349.91
359.977,639.958
519.966,1059.93
309.98,1519.9
309.98,729.953
319.979,849.945
169.989,839.945
439.971,879.943
469.969,1119.93
319.979,1419.91
239.984,639.958
569.963,729.953
579.962,509.967
409.973,779.949
49.9967,1109.93
419.973,799.948
329.979,1339.91
679.956,1679.89
319.979,1069.93
589.962,829.946
319.979,1159.92
419.973,1449.91
399.974,1079.93
359.977,1209.92
1229.92,689.955
509.967,429.972
409.973,979.936
179.988,1549.9
399.974,1019.93
409.973,1169.92
169.989,479.969
39.9974,599.961
409.973,699.954
369.976,1369.91
729.953,1689.89
329.979,1149.93
499.967,989.936
459.97,769.95
299.98,1159.92
479.969,1039.93
379.975,1579.9
419.973,2119.86
339.978,899.941
549.964,1439.91
319.979,1359.91
389.975,799.948
319.979,1239.92
319.979,539.965
319.979,1349.91
769.95,869.943
499.967,1099.93
339.978,1119.93
319.979,739.952
289.981,849.945
469.969,1269.92
439.971,899.941
1089.93,1339.91
419.973,1099.93
489.968,579.962
169.989,1089.93
309.98,879.943
419.973,509.967
389.975,859.944
289.981,1609.9
329.979,879.943
349.977,1059.93
629.959,1139.93
519.966,679.956
409.973,649.958
319.979,1199.92
359.977,919.94
49.9967,1259.92
159.99,1209.92
359.977,789.949
199.987,1309.91
419.973,1329.91
469.969,1099.93
319.979,1239.92
419.973,609.96
299.98,779.949
429.972,999.935
429.972,1529.9
549.964,1099.93
389.975,799.948
609.96,739.952
429.972,439.971
319.979,529.966
169.989,1479.9
1439.91,779.949
419.973,769.95
519.966,719.953
429.972,569.963
319.979,709.954
519.966,1879.88
369.976,1099.93
219.986,1019.93
309.98,589.962
369.976,899.941
329.979,889.942
309.98,1369.91
49.9967,1369.91
489.968,779.949
49.9967,1219.92
299.98,1019.93
49.9967,659.957
169.989,759.951
169.989,1129.93
49.9967,669.956
169.989,949.938
189.988,769.95
169.989,589.962
49.9967,1089.93
399.974,1829.88
559.964,999.935
379.975,799.948
499.967,849.945
389.975,1379.91
309.98,1059.93
319.979,579.962
539.965,1239.92
1319.91,689.955
639.958,1559.9
709.954,649.958
419.973,569.963
629.959,559.964
399.974,1429.91
399.974,859.944
379.975,879.943
159.99,1369.91
49.9967,1019.93
169.989,739.952
319.979,899.941
319.979,889.942
379.975,1669.89
169.989,1039.93
399.974,1439.91
309.98,649.958
319.979,779.949
489.968,689.955
399.974,1269.92
179.988,1289.92
169.989,1109.93
49.9967,659.957
399.974,559.964
159.99,989.936
419.973,1169.92
509.967,899.941
339.978,559.964
299.98,2059.87
329.979,1119.93
49.9967,909.941
829.946,899.941
1339.91,1109.93
519.966,1129.93
609.96,1199.92
319.979,1149.93
489.968,1009.93
409.973,859.944
159.99,679.956
399.974,709.954
299.98,1329.91
449.971,1199.92
159.99,989.936
509.967,559.964
49.9967,689.955
399.974,849.945
309.98,749.951
309.98,1309.91
249.984,499.967
519.966,729.953
409.973,1039.93
299.98,1419.91
319.979,589.962
319.979,549.964
399.974,899.941
519.966,839.945
439.971,719.953
599.961,819.947
319.979,629.959
349.977,1009.93
439.971,869.943
329.979,739.952
409.973,909.941
319.979,1339.91
1529.9,439.971
679.956,929.94
439.971,789.949
299.98,789.949
679.956,819.947
49.9967,959.938
469.969,779.949
439.971,969.937
329.979,779.949
169.989,859.944
329.979,879.943
389.975,559.964
549.964,919.94
529.966,919.94
179.988,1169.92
529.966,849.945
429.972,1979.87
289.981,879.943
319.979,1089.93
489.968,669.956
499.967,1229.92
529.966,819.947
479.969,649.958
399.974,839.945
619.96,719.953
319.979,939.939
479.969,1149.93
399.974,429.972
489.968,789.949
169.989,579.962
589.962,359.977
39.9974,1559.9
1219.92,579.962
179.988,1149.93
439.971,969.937
169.989,269.982
309.98,2189.86
389.975,699.954
599.961,1039.93
229.985,1219.92
399.974,1359.91
389.975,969.937
509.967,789.949
279.982,889.942
429.972,739.952
299.98,859.944
429.972,819.947
49.9967,979.936
519.966,919.94
389.975,749.951
319.979,579.962
409.973,739.952
309.98,629.959
39.9974,809.947
49.9967,789.949
169.989,1009.93
419.973,1239.92
169.989,929.94
409.973,789.949
399.974,999.935
309.98,989.936
389.975,759.951
429.972,679.956
309.98,629.959
1399.91,729.953
579.962,779.949
399.974,919.94
409.973,959.938
309.98,799.948
469.969,1159.92
399.974,579.962
349.977,1069.93
619.96,539.965
49.9967,1269.92
309.98,859.944
419.973,1009.93
459.97,979.936
599.961,1069.93
649.958,679.956
299.98,1939.87
369.976,849.945
439.971,1119.93
309.98,919.94
299.98,1099.93
489.968,549.964
319.979,769.95
399.974,909.941
319.979,879.943
409.973,829.946
389.975,1149.93
429.972,1239.92
229.985,709.954
309.98,709.954
159.99,1399.91
399.974,919.94
479.969,1059.93
1029.93,1389.91
279.982,959.938
439.971,859.944
319.979,1119.93
409.973,1649.89
489.968,2319.85
189.988,639.958
309.98,1339.91
369.976,1299.92
549.964,1319.91
389.975,1519.9
509.967,689.955
369.976,939.939
409.973,639.958
459.97,1489.9
309.98,829.946
309.98,969.937
319.979,1399.91
319.979,1099.93
369.976,609.96
429.972,1359.91
399.974,1629.89
439.971,2179.86
389.975,1249.92
309.98,1179.92
399.974,1199.92
289.981,619.96
319.979,1479.9
499.967,549.964
299.98,1219.92
319.979,929.94
409.973,889.942
1339.91,639.958
419.973,1619.89
379.975,769.95
39.9974,1499.9
299.98,959.938
499.967,979.936
319.979,759.951
399.974,1139.93
329.979,1309.91
489.968,1209.92
319.979,1369.91
529.966,1799.88
289.981,799.948
509.967,969.937
419.973,829.946
159.99,1689.89
309.98,1169.92
529.966,859.944
179.988,1639.89
369.976,979.936
409.973,499.967
49.9967,1169.92
169.989,1089.93
39.9974,1319.91
529.966,829.946
39.9974,499.967
429.972,769.95
379.975,929.94
339.978,919.94
539.965,5049.67
309.98,849.945
39.9974,429.972
1349.91,1019.93
429.972,1639.89
399.974,689.955
169.989,659.957
519.966,1189.92
309.98,1469.9
159.99,1229.92
309.98,959.938
49.9967,1589.9
